FULL_DATE,OFFRNG_ID,GEO_ID,OPRTNTY_CREATD_AMT,NO_OF_OPRTNTY_CREATD,NO_OF_WINS,OPRTNTY_WON_AMT
"2017-01-04","192","224","4820.00","2","0","0.00"
"2017-01-04","194","224","8000.00","1","0","0.00"
"2017-01-04","194","0","0.00","1","0","0.00"
"2017-01-04","194","209","17652.00","1","0","0.00"
"2017-01-04","194","206","4129870.00","2","0","0.00"
"2017-01-04","207","31","0.00","1","0","0.00"
"2017-01-04","258","224","15000.00","1","0","0.00"
"2017-01-04","194","205","0.00","1","0","0.00"
"2017-01-04","194","224","7828000.00","1","0","0.00"
"2017-01-04","194","31","0.00","1","0","0.00"
"2017-01-04","188","224","150000.00","1","0","0.00"
"2017-01-04","194","106","52199.00","1","0","0.00"
"2017-01-04","194","31","12882.00","1","0","0.00"
"2017-01-04","194","224","754680.00","1","0","0.00"
"2017-01-04","194","31","0.00","1","0","0.00"
"2017-01-04","194","57","7236.00","2","0","0.00"
"2017-01-04","194","224","202100.00","1","0","0.00"
"2017-01-04","194","108","0.00","1","0","0.00"
"2017-01-04","194","224","11500000.00","1","0","0.00"
"2017-01-04","194","223","84551.00","2","0","0.00"
"2017-01-04","194","223","234375.00","1","0","0.00"
"2017-01-04","194","158","0.00","0","1","2411.00"
"2017-01-04","194","224","1595.00","1","0","0.00"
"2017-01-04","194","224","5998.00","1","0","0.00"
"2017-01-04","194","11","100000.00","1","0","0.00"
"2017-01-04","194","224","1000.00","1","0","0.00"
"2017-01-04","197","224","0.00","0","1","4320.00"
"2017-01-04","194","39","0.00","1","0","0.00"
"2017-01-04","194","70","30000.00","1","0","0.00"
"2017-01-04","194","224","7000.00","1","0","0.00"
"2017-01-04","194","224","0.00","0","1","60000.00"
"2017-01-04","194","224","0.00","1","0","0.00"
"2017-01-04","194","224","0.00","1","0","0.00"
"2017-01-04","194","112","180000.00","3","0","0.00"
"2017-01-04","194","112","1730975.00","1","0","0.00"
"2017-01-04","194","99","0.00","1","0","0.00"
"2017-01-04","194","112","100000.00","1","0","0.00"
"2017-01-04","194","39","13421.00","1","0","0.00"
"2017-01-04","194","224","72000.00","1","0","0.00"
"2017-01-04","194","61","250000.00","1","0","0.00"
"2017-01-04","194","31","-935113.00","1","0","0.00"
"2017-01-04","192","13","0.00","0","1","5000.00"
"2017-01-04","194","96","755.00","1","0","0.00"
"2017-01-04","194","71","0.00","1","0","0.00"
"2017-01-04","194","22","12000.00","1","0","0.00"
"2017-01-04","196","224","10000.00","1","0","0.00"
"2017-01-04","194","26","100000.00","1","0","0.00"
"2017-01-04","194","223","0.00","0","1","30000.00"
"2017-01-04","194","15","5000.00","1","0","0.00"
"2017-01-04","194","149","120000.00","1","0","0.00"
"2017-01-04","263","224","5000.00","1","0","0.00"
"2017-01-04","194","224","0.00","1","0","0.00"
"2017-01-04","232","98","180000.00","1","0","0.00"
"2017-01-04","194","224","3459.00","1","0","0.00"
"2017-01-04","194","112","40000.00","1","0","0.00"
"2017-01-04","194","78","50000.00","1","0","0.00"
"2017-01-04","194","106","0.00","0","1","24285.00"
"2017-01-04","194","224","145600.00","1","0","0.00"
"2017-01-04","194","106","22857142.00","1","0","0.00"
"2017-01-04","194","229","8355.00","1","0","0.00"
"2017-01-04","192","43","50000.00","1","0","0.00"
"2017-01-04","196","103","15151.00","1","0","0.00"
"2017-01-04","194","127","0.00","0","1","160458.00"
"2017-01-04","194","224","1000.00","1","0","0.00"
"2017-01-04","236","224","0.00","0","1","6345.00"
"2017-01-04","194","26","50000.00","1","0","0.00"
"2017-01-04","194","224","0.00","1","0","0.00"
"2017-01-04","200","224","2528.00","2","0","0.00"
"2017-01-04","194","31","2614462.00","1","0","0.00"
"2017-01-04","194","223","165625.00","2","0","0.00"
"2017-01-04","194","98","88887.00","1","0","0.00"
"2017-01-04","236","98","0.00","1","0","0.00"
"2017-01-04","194","223","125000.00","1","0","0.00"
"2017-01-04","194","206","64934.00","1","0","0.00"
"2017-01-04","232","106","0.00","0","3","3600.00"
"2017-01-04","194","39","5452.00","3","0","0.00"
"2017-01-04","194","78","235668.00","29","0","0.00"
"2017-01-04","194","154","101875.00","1","0","0.00"
"2017-01-04","194","230","7500.00","1","0","0.00"
"2017-01-04","194","224","180000.00","1","0","0.00"
"2017-01-04","194","224","0.00","0","1","7641.00"
"2017-01-04","194","224","0.00","0","1","55200.00"
"2017-01-04","194","224","137800.00","1","0","0.00"
"2017-01-04","182","224","20000.00","1","0","0.00"
"2017-01-04","194","224","2400.00","1","0","0.00"
"2017-01-04","203","224","0.00","1","0","0.00"
"2017-01-04","194","70","150000.00","2","0","0.00"
"2017-01-04","194","224","16843.00","2","0","0.00"
"2017-01-04","194","230","55000.00","1","0","0.00"
"2017-01-04","194","224","144000.00","1","0","0.00"
"2017-01-04","196","158","50000.00","1","0","0.00"
"2017-01-04","194","224","550000.00","1","0","0.00"
"2017-01-04","194","31","507.00","1","0","0.00"
"2017-01-04","192","31","1541.00","1","0","0.00"
"2017-01-04","194","205","20724.00","2","0","0.00"
"2017-01-04","194","224","5369.00","1","0","0.00"
"2017-01-04","194","95","0.00","0","2","32030.00"
"2017-01-04","194","224","1000.00","1","0","0.00"
"2017-01-04","197","224","3980.00","2","0","0.00"
"2017-01-04","263","224","0.00","2","0","0.00"
"2017-01-04","207","224","0.00","0","1","19091.00"
"2017-01-04","194","39","3355.00","1","0","0.00"
"2017-01-04","194","106","0.00","0","1","1392.00"
"2017-01-04","194","43","600000.00","1","0","0.00"
"2017-01-04","232","224","56746.00","2","0","0.00"
"2017-01-04","194","165","95000.00","1","0","0.00"
"2017-01-04","194","190","0.00","0","1","5536.00"
"2017-01-04","194","112","150000.00","1","0","0.00"
"2017-01-04","194","224","1.00","1","0","0.00"
"2017-01-04","194","223","234375.00","1","0","0.00"
"2017-01-04","194","56","0.00","0","1","190000.00"
"2017-01-04","194","224","30000.00","1","0","0.00"
"2017-01-04","194","224","430000.00","5","0","0.00"
"2017-01-04","194","224","840100.00","1","0","0.00"
"2017-01-04","194","223","167850.00","1","0","0.00"
"2017-01-04","194","224","213524.00","1","0","0.00"
"2017-01-04","194","43","470000.00","1","0","0.00"
"2017-01-04","194","210","0.00","1","0","0.00"
"2017-01-04","191","98","888.00","1","0","0.00"
"2017-01-04","194","224","50000.00","1","0","0.00"
"2017-01-04","194","224","0.00","0","1","33465.00"
"2017-01-04","194","39","14267464.00","13","0","0.00"
"2017-01-04","187","224","74514.00","1","0","0.00"
"2017-01-04","194","39","0.00","3","0","0.00"
"2017-01-04","203","210","20000.00","1","0","0.00"
"2017-01-04","194","70","400000.00","1","0","0.00"
"2017-01-04","194","166","80000.00","1","0","0.00"
"2017-01-04","194","71","2000.00","1","0","0.00"
"2017-01-04","194","224","0.00","1","0","0.00"
"2017-01-04","194","78","0.00","1","0","0.00"
"2017-01-04","194","210","121306.00","1","0","0.00"
"2017-01-04","194","71","13000.00","1","0","0.00"
"2017-01-04","194","223","187500.00","1","0","0.00"
"2017-01-04","194","136","1008727.00","1","0","0.00"
"2017-01-04","194","224","1940000.00","1","0","0.00"
"2017-01-04","194","168","0.00","0","1","0.00"
"2017-01-04","194","224","0.00","1","0","0.00"
"2017-01-04","194","57","0.00","0","1","7000.00"
"2017-01-04","194","223","555675.00","1","0","0.00"
"2017-01-04","197","136","70000.00","1","0","0.00"
"2017-01-04","194","224","0.00","0","1","16500.00"
"2017-01-04","194","224","50000.00","1","0","0.00"
"2017-01-04","194","0","0.00","1","0","0.00"
"2017-01-04","194","224","65777.00","1","0","0.00"
"2017-01-04","228","224","0.00","1","0","0.00"
"2017-01-04","194","224","9300000.00","1","0","0.00"
"2017-01-04","194","112","65000.00","2","0","0.00"
"2017-01-04","236","106","0.00","0","1","21877.00"
"2017-01-04","194","224","1000.00","1","0","0.00"
"2017-01-04","194","39","1988306.00","2","0","0.00"
"2017-01-04","194","229","200000.00","1","0","0.00"
"2017-01-04","192","224","5000.00","1","0","0.00"
"2017-01-04","194","78","70000.00","1","0","0.00"
"2017-01-04","194","168","40000.00","1","0","0.00"
"2017-01-04","194","210","1083782.00","4","1","122094.00"
"2017-01-04","194","115","0.00","0","1","6756.00"
"2017-01-04","194","224","0.00","0","1","73500.00"
"2017-01-04","194","78","0.00","0","2","0.00"
"2017-01-04","271","71","0.00","1","0","0.00"
"2017-01-04","194","71","100000.00","1","0","0.00"
"2017-01-04","194","224","-419181.00","1","0","0.00"
"2017-01-04","194","224","2300000.00","1","0","0.00"
"2017-01-04","194","224","2000000.00","1","0","0.00"
"2017-01-04","194","18","100000.00","1","0","0.00"
"2017-01-04","194","206","200000.00","1","0","0.00"
"2017-01-04","194","112","29899.00","1","0","0.00"
"2017-01-04","194","224","481928.00","1","0","0.00"
"2017-01-04","194","39","42666.00","2","0","0.00"
"2017-01-04","194","224","3200000.00","1","0","0.00"
"2017-01-04","194","112","300000.00","1","0","0.00"
"2017-01-04","194","39","6882210.00","6","0","0.00"
"2017-01-04","192","224","1180.00","1","0","0.00"
"2017-01-04","194","39","88959.00","1","0","0.00"
"2017-01-04","194","39","145961.00","1","0","0.00"
"2017-01-04","187","0","150000.00","1","0","0.00"
"2017-01-04","194","78","0.00","0","1","0.00"
"2017-01-04","194","39","51342.00","1","0","0.00"
"2017-01-04","213","104","0.00","1","0","0.00"
"2017-01-04","194","190","1000000.00","1","0","0.00"
"2017-01-04","194","224","30000.00","1","0","0.00"
"2017-01-04","194","224","35238.00","1","0","0.00"
"2017-01-04","194","224","250000.00","1","0","0.00"
"2017-01-04","194","224","10055.00","1","0","0.00"
"2017-01-04","194","224","20000.00","1","0","0.00"
"2017-01-04","194","57","30000.00","1","0","0.00"
"2017-01-04","194","224","141000.00","1","1","5057.00"
"2017-01-04","194","224","15000.00","1","0","0.00"
"2017-01-04","194","165","270000.00","1","0","0.00"
"2017-01-04","194","224","134883.00","1","0","0.00"
"2017-01-04","194","106","209521.00","2","0","0.00"
"2017-01-04","194","78","0.00","1","0","0.00"
"2017-01-04","194","224","50000.00","1","0","0.00"
"2017-01-04","194","106","0.00","0","1","285714.00"
"2017-01-04","194","14","0.00","0","1","948.00"
"2017-01-04","194","43","240000.00","2","0","0.00"
"2017-01-04","194","224","38000000.00","3","0","0.00"
"2017-01-04","194","166","0.00","0","2","9790.00"
"2017-01-04","194","104","0.00","0","1","5819.00"
"2017-01-04","194","224","0.00","0","1","195184.00"
"2017-01-04","194","106","0.00","0","1","7737.00"
"2017-01-04","194","224","31338.00","1","0","0.00"
"2017-01-04","194","224","5000.00","1","0","0.00"
"2017-01-04","187","34","30000.00","1","0","0.00"
"2017-01-04","194","223","2278044.00","2","0","0.00"
"2017-01-04","194","224","160000.00","3","0","0.00"
"2017-01-04","194","136","25000.00","1","0","0.00"
"2017-01-04","194","224","200000.00","1","0","0.00"
"2017-01-04","178","31","0.00","1","0","0.00"
"2017-01-04","232","224","2046.00","2","2","168192.00"
"2017-01-04","194","224","12550.00","1","0","0.00"
"2017-01-04","194","224","7000.00","1","0","0.00"
"2017-01-04","194","210","150000.00","1","0","0.00"
"2017-01-04","194","224","500000.00","1","0","0.00"
"2017-01-04","194","224","10000.00","1","0","0.00"
"2017-01-04","194","224","310000.00","1","0","0.00"
"2017-01-04","194","78","0.00","1","0","0.00"
"2017-01-04","194","224","325000.00","1","0","0.00"
"2017-01-04","194","154","200000.00","1","0","0.00"
"2017-01-04","236","210","40000.00","1","0","0.00"
"2017-01-04","194","95","26031.00","1","0","0.00"
"2017-01-04","194","166","520000.00","1","0","0.00"
"2017-01-04","191","224","300000.00","2","0","0.00"
"2017-01-04","268","224","132000.00","1","0","0.00"
"2017-01-04","196","224","989.00","1","0","0.00"
"2017-01-04","194","223","257812.00","1","0","0.00"
"2017-01-04","258","57","500000.00","1","0","0.00"
"2017-01-04","194","71","140000.00","1","0","0.00"
"2017-01-04","194","224","1.00","1","0","0.00"
"2017-01-04","194","104","50000.00","1","0","0.00"
"2017-01-04","187","210","121306.00","1","0","0.00"
"2017-01-04","196","224","95000.00","1","0","0.00"
"2017-01-04","194","39","109932.00","1","0","0.00"
"2017-01-04","194","224","100000.00","1","0","0.00"
"2017-01-04","194","224","60000.00","1","0","0.00"
"2017-01-04","194","224","15000000.00","1","0","0.00"
"2017-01-04","194","224","3000.00","1","0","0.00"
"2017-01-04","236","206","100000.00","1","0","0.00"
"2017-01-04","194","136","32000.00","1","0","0.00"
"2017-01-04","194","209","44129.00","1","0","0.00"
"2017-01-04","194","224","50000.00","1","0","0.00"
"2017-01-04","194","224","0.00","1","0","0.00"
"2017-01-04","258","11","35000.00","1","0","0.00"
"2017-01-04","194","39","197089.00","5","2","92346.00"
"2017-01-04","194","106","283809.00","2","0","0.00"
"2017-01-04","194","39","167784.00","1","0","0.00"
"2017-01-04","194","57","85525.00","1","0","0.00"
"2017-01-04","194","205","715000.00","1","0","0.00"
"2017-01-04","194","224","4000.00","1","0","0.00"
"2017-01-04","194","39","2000000.00","1","0","0.00"
"2017-01-04","194","224","1000.00","1","0","0.00"
"2017-01-04","194","98","33330.00","2","0","0.00"
"2017-01-04","263","224","10000.00","1","0","0.00"
"2017-01-04","194","39","50334.00","1","0","0.00"
"2017-01-04","194","224","0.00","1","0","0.00"
"2017-01-04","208","31","100000.00","1","0","0.00"
"2017-01-04","194","224","25000.00","1","0","0.00"
"2017-01-04","194","224","1000.00","1","0","0.00"
"2017-01-04","194","209","6933.00","1","0","0.00"
"2017-01-04","194","224","410000.00","2","0","0.00"
"2017-01-04","194","224","50000.00","1","0","0.00"
"2017-01-04","194","210","100000.00","1","0","0.00"
"2017-01-04","208","224","20000.00","1","0","0.00"
"2017-01-04","196","224","30000.00","2","0","0.00"
"2017-01-04","194","224","10000.00","1","0","0.00"
"2017-01-04","194","165","11366.00","1","0","0.00"
"2017-01-04","194","224","125000.00","1","0","0.00"
"2017-01-04","194","224","20000.00","1","0","0.00"
"2017-01-04","191","224","0.00","0","1","744.00"
"2017-01-04","194","223","200000.00","1","0","0.00"
"2017-01-04","197","136","360.00","1","0","0.00"
"2017-01-04","194","224","64500.00","1","0","0.00"
"2017-01-04","202","224","0.00","0","1","2705.00"
"2017-01-04","194","165","250000.00","1","0","0.00"
"2017-01-04","258","223","774999.00","1","0","0.00"
"2017-01-04","194","168","160000.00","1","0","0.00"
"2017-01-04","194","224","30000.00","1","0","0.00"
"2017-01-04","194","154","300000.00","1","0","0.00"
"2017-01-04","194","136","0.00","0","1","2000.00"
"2017-01-04","194","78","25000.00","1","0","0.00"
"2017-01-04","194","61","6753566.00","2","0","0.00"
"2017-01-04","194","112","50000.00","1","0","0.00"
"2017-01-04","194","71","101600.00","3","0","0.00"
"2017-01-04","194","39","0.00","0","1","13421.00"
"2017-01-04","196","149","10000.00","1","0","0.00"
"2017-01-04","194","224","150000.00","1","0","0.00"
"2017-01-04","194","224","0.00","0","1","8862.00"
"2017-01-04","194","15","19000.00","1","0","0.00"
"2017-01-04","194","101","568000.00","1","0","0.00"
"2017-01-04","186","224","10000.00","1","0","0.00"
"2017-01-04","192","224","6380.00","1","0","0.00"
"2017-01-04","194","56","0.00","0","1","10924.00"
"2017-01-04","194","168","200000.00","2","0","0.00"
"2017-01-04","196","31","7193.00","1","0","0.00"
"2017-01-04","215","71","0.00","1","0","0.00"
"2017-01-04","194","224","90000.00","1","0","0.00"
"2017-01-04","194","104","2340.00","1","0","0.00"
"2017-01-04","194","224","2000.00","1","0","0.00"
"2017-01-04","194","98","216466.00","1","0","0.00"
"2017-01-04","194","224","0.00","0","1","35856.00"
"2017-01-04","194","98","33332.00","1","0","0.00"
"2017-01-04","197","224","12000.00","1","0","0.00"
"2017-01-04","194","71","5000.00","1","0","0.00"
"2017-01-04","194","193","74700.00","1","0","0.00"
"2017-01-04","194","78","300000.00","1","0","0.00"
"2017-01-04","194","57","0.00","1","0","0.00"
"2017-01-04","194","71","40000.00","1","0","0.00"
"2017-01-04","194","224","1.00","1","0","0.00"
"2017-01-04","194","14","49689.00","1","0","0.00"
"2017-01-04","260","224","90000.00","1","0","0.00"
"2017-01-04","194","224","107751.00","1","0","0.00"
"2017-01-04","194","106","476190.00","1","0","0.00"
"2017-01-04","194","71","2000000.00","1","0","0.00"
"2017-01-04","194","224","1999.00","1","0","0.00"
"2017-01-04","194","224","10000.00","1","0","0.00"
"2017-01-04","194","78","35000.00","1","0","0.00"
"2017-01-04","194","224","478820.00","1","0","0.00"
"2017-01-04","194","224","0.00","1","0","0.00"
"2017-01-04","194","224","16000.00","1","0","0.00"
"2017-01-04","194","223","3904.00","1","0","0.00"
"2017-01-04","194","31","0.00","2","0","0.00"
"2017-01-04","200","224","0.00","0","2","1927.00"
"2017-01-04","194","224","50000.00","1","0","0.00"
"2017-01-04","194","39","1998879.00","1","0","0.00"
"2017-01-04","194","101","15450.00","1","0","0.00"
"2017-01-04","194","210","50000.00","1","0","0.00"
"2017-01-04","236","224","0.00","0","1","3712.00"
"2017-01-04","194","39","53689.00","1","0","0.00"
"2017-01-04","194","106","28571.00","1","0","0.00"
"2017-01-04","194","43","40000.00","1","0","0.00"
"2017-01-04","194","0","12000.00","1","0","0.00"
"2017-01-04","194","106","6665.00","1","0","0.00"
"2017-01-04","194","224","1000.00","1","0","0.00"
"2017-01-04","194","99","49000.00","1","0","0.00"
"2017-01-04","194","224","85770.00","1","0","0.00"
"2017-01-04","194","224","241440.00","1","0","0.00"
"2017-01-04","194","224","25000.00","1","0","0.00"
"2017-01-04","263","224","5000.00","1","0","0.00"
"2017-01-04","194","31","146902.00","1","0","0.00"
"2017-01-04","197","39","670.00","1","0","0.00"
"2017-01-04","263","224","25000.00","1","0","0.00"
"2017-01-04","194","106","144999.00","1","0","0.00"
"2017-01-04","194","39","16777.00","1","0","0.00"
"2017-01-04","194","224","121678.00","1","0","0.00"
"2017-01-04","192","224","458.00","1","0","0.00"
"2017-01-04","186","106","51722.00","1","0","0.00"
"2017-01-04","196","224","0.00","1","0","0.00"
"2017-01-04","194","224","22000.00","1","0","0.00"
"2017-01-04","194","78","31771.00","1","0","0.00"
"2017-01-04","194","106","11428.00","1","0","0.00"
"2017-01-04","194","223","300000.00","1","0","0.00"
"2017-01-04","194","106","1143.00","1","0","0.00"
"2017-01-04","194","224","30000.00","1","0","0.00"
"2017-01-04","194","11","1000000.00","1","0","0.00"
"2017-01-04","194","78","1900000.00","1","0","0.00"
"2017-01-04","192","104","6000.00","1","0","0.00"
"2017-01-04","194","224","30000.00","1","0","0.00"
"2017-01-04","194","224","37500.00","1","0","0.00"
"2017-01-04","194","78","3440.00","1","0","0.00"
"2017-01-04","194","224","75000.00","1","0","0.00"
"2017-01-04","232","224","28080.00","1","0","0.00"
"2017-01-04","197","216","0.00","0","1","867.00"
"2017-01-04","194","78","0.00","1","0","0.00"
"2017-01-04","194","95","1279320.00","4","0","0.00"
"2017-01-04","194","0","348067.00","1","0","0.00"
"2017-01-04","194","205","49999.00","1","0","0.00"
"2017-01-04","194","224","0.00","1","0","0.00"
"2017-01-04","194","31","1500000.00","1","0","0.00"
"2017-01-04","236","43","45000.00","1","0","0.00"
"2017-01-04","194","224","200000.00","1","0","0.00"
"2017-01-04","194","224","0.00","0","1","169500.00"
"2017-01-04","197","31","300000.00","1","0","0.00"
"2017-01-04","194","134","12500.00","1","0","0.00"
"2017-01-04","232","224","20001.00","2","0","0.00"
"2017-01-04","194","101","0.00","0","1","4494.00"
"2017-01-04","194","57","394736.00","1","0","0.00"
"2017-01-04","194","224","0.00","0","2","742806.00"
"2017-01-04","182","223","0.00","0","1","30918.00"
"2017-01-04","194","224","631295.00","3","1","31295.00"
"2017-01-04","194","168","160000.00","2","0","0.00"
"2017-01-04","194","136","54866.00","1","0","0.00"
"2017-01-04","232","106","114285.00","1","0","0.00"
"2017-01-04","232","224","4200.00","1","0","0.00"
"2017-01-04","194","224","416880.00","1","0","0.00"
"2017-01-04","194","78","50000.00","1","0","0.00"
"2017-01-04","192","224","520.00","1","0","0.00"
"2017-01-04","194","78","237203.00","43","0","0.00"
"2017-01-04","194","104","4000.00","2","0","0.00"
"2017-01-04","194","224","100000.00","1","0","0.00"
"2017-01-04","194","224","250000.00","1","0","0.00"
"2017-01-04","194","224","1000.00","1","0","0.00"
"2017-01-04","194","224","1000.00","1","0","0.00"
"2017-01-04","197","224","7200.00","1","0","0.00"
"2017-01-04","195","224","0.00","0","1","40290.00"
"2017-01-04","194","103","4000.00","1","0","0.00"
"2017-01-04","186","224","40000.00","1","0","0.00"
"2017-01-04","194","216","40000.00","1","0","0.00"
"2017-01-04","194","224","4000000.00","1","0","0.00"
"2017-01-04","194","39","8044905.00","10","0","0.00"
"2017-01-04","236","224","99750.00","1","0","0.00"
"2017-01-04","194","224","20000.00","1","0","0.00"
"2017-01-04","194","205","17499.00","1","0","0.00"
"2017-01-04","194","112","100000.00","1","0","0.00"
"2017-01-04","194","224","385000.00","1","0","0.00"
"2017-01-04","194","11","0.00","0","1","516000.00"
"2017-01-04","194","223","234375.00","1","0","0.00"
"2017-01-04","192","224","10869.00","2","2","3987.00"
"2017-01-04","194","104","15567.00","1","0","0.00"
"2017-01-04","194","165","0.00","1","0","0.00"
"2017-01-04","194","78","0.00","0","2","0.00"
"2017-01-04","196","224","0.00","0","1","4800.00"
"2017-01-04","194","104","0.00","0","1","38000.00"
"2017-01-04","194","106","1000001.00","1","1","0.00"
"2017-01-04","194","112","30000.00","1","0","0.00"
"2017-01-04","194","224","100000.00","1","0","0.00"
"2017-01-04","194","224","85000.00","1","0","0.00"
"2017-01-04","194","224","40000.00","1","0","0.00"
"2017-01-04","194","112","350000.00","1","0","0.00"
"2017-01-04","194","52","280000.00","1","0","0.00"
"2017-01-04","194","224","0.00","1","0","0.00"
"2017-01-04","314","224","1000.00","1","0","0.00"
"2017-01-04","194","71","7500.00","1","0","0.00"
"2017-01-04","194","39","0.00","0","1","2522.00"
"2017-01-04","194","224","45870.00","1","0","0.00"
"2017-01-04","194","224","500000.00","2","0","0.00"
"2017-01-04","194","224","23000.00","1","0","0.00"
"2017-01-04","194","224","0.00","0","1","0.00"
"2017-01-04","187","127","0.00","1","0","0.00"
"2017-01-04","200","224","0.00","0","6","6488.00"
"2017-01-04","197","0","2000.00","1","0","0.00"
"2017-01-04","194","223","781250.00","1","0","0.00"
"2017-01-04","194","71","15000.00","1","0","0.00"
"2017-01-04","194","78","0.00","0","1","15000.00"
"2017-01-04","194","14","43477.00","1","0","0.00"
"2017-01-04","194","224","2.00","2","0","0.00"
"2017-01-04","194","78","0.00","0","1","1600000.00"
"2017-01-04","194","224","0.00","1","0","0.00"
"2017-01-04","194","43","1950000.00","1","0","0.00"
"2017-01-04","194","106","5160000.00","1","0","0.00"
"2017-01-04","194","224","100000.00","1","0","0.00"
"2017-01-04","236","52","120000.00","1","0","0.00"
"2017-01-04","194","224","100000.00","1","0","0.00"
"2017-01-04","194","106","0.00","0","1","266.00"
"2017-01-04","232","31","0.00","0","1","1408.00"
"2017-01-04","192","224","15000.00","1","0","0.00"
"2017-01-04","194","15","3312.00","1","0","0.00"
"2017-01-04","194","57","0.00","0","1","100000.00"
"2017-01-04","194","71","850.00","1","0","0.00"
"2017-01-04","194","39","8033555.00","1","1","15434.00"
"2017-01-04","194","39","309.00","1","0","0.00"
"2017-01-04","194","101","0.00","1","0","0.00"
"2017-01-04","194","223","0.00","0","1","30299.00"
"2017-01-04","187","14","0.00","0","1","21362.00"
"2017-01-04","197","224","1000.00","1","0","0.00"
"2017-01-04","194","224","200000.00","1","0","0.00"
"2017-01-04","271","224","25.00","1","0","0.00"
"2017-01-04","194","206","260059.00","1","0","0.00"
"2017-01-04","194","11","85000.00","1","0","0.00"
"2017-01-04","196","224","250.00","1","0","0.00"
"2017-01-04","194","224","75000.00","1","0","0.00"
"2017-01-04","194","224","254880.00","1","0","0.00"
"2017-01-04","194","71","8700.00","1","0","0.00"
"2017-01-04","194","154","300000.00","1","0","0.00"
"2017-01-04","194","224","800000.00","1","0","0.00"
"2017-01-04","236","224","10000.00","1","0","0.00"
"2017-01-04","265","224","2000.00","1","0","0.00"
"2017-01-04","194","39","0.00","0","1","13421.00"
"2017-01-04","194","224","600000.00","1","0","0.00"
"2017-01-04","194","39","0.00","0","1","439822.00"
"2017-01-04","194","224","0.00","0","1","4391.00"
"2017-01-04","194","112","800000.00","1","0","0.00"
"2017-01-04","194","113","1490000.00","1","0","0.00"
"2017-01-04","194","108","30000.00","1","0","0.00"
"2017-01-04","232","0","5035.00","1","0","0.00"
"2017-01-04","194","149","50000.00","1","0","0.00"
"2017-01-04","194","106","0.00","0","0","0.00"
"2017-01-04","194","171","250000.00","1","0","0.00"
"2017-01-04","194","209","1000000.00","1","0","0.00"
"2017-01-04","194","210","400000.00","1","0","0.00"
"2017-01-04","194","57","0.00","1","0","0.00"
"2017-01-04","194","39","231878.00","1","0","0.00"
"2017-01-04","194","15","258641.00","1","0","0.00"
"2017-01-04","194","224","25000.00","1","0","0.00"
"2017-01-04","194","224","0.00","1","0","0.00"
"2017-01-04","194","230","9204.00","1","0","0.00"
"2017-01-04","194","224","1755.00","1","0","0.00"
"2017-01-04","194","56","9700.00","1","0","0.00"
"2017-01-04","268","224","33800.00","1","0","0.00"
"2017-01-04","188","224","100000.00","1","0","0.00"
"2017-01-04","194","39","135740.00","3","0","0.00"
"2017-01-04","271","14","43477.00","1","0","0.00"
"2017-01-04","192","224","1170.00","1","0","0.00"
"2017-01-04","194","224","0.00","0","1","5085.00"
"2017-01-04","329","34","2500.00","1","0","0.00"
"2017-01-04","194","39","0.00","0","1","22818.00"
"2017-01-04","194","78","60500.00","3","0","0.00"
"2017-01-04","194","224","40000.00","2","0","0.00"
"2017-01-04","194","224","400000.00","2","0","0.00"
"2017-01-04","194","61","2300000.00","1","0","0.00"
"2017-01-04","194","168","600000.00","3","0","0.00"
"2017-01-04","194","224","100000.00","1","0","0.00"
"2017-01-04","236","224","25000.00","1","0","0.00"
"2017-01-04","194","106","0.00","0","1","895.00"
"2017-01-04","194","31","128857.00","1","0","0.00"
"2017-01-04","194","223","78125.00","1","0","0.00"
"2017-01-04","194","96","4000.00","1","0","0.00"
"2017-01-04","196","224","100000.00","1","0","0.00"
"2017-01-04","194","223","0.00","0","1","386000.00"
"2017-01-04","194","112","0.00","1","0","0.00"
"2017-01-04","194","71","57000.00","1","0","0.00"
"2017-01-04","194","224","750.00","1","0","0.00"
"2017-01-04","194","224","20000.00","1","0","0.00"
"2017-01-04","232","224","7248.00","2","3","8792.00"
"2017-01-04","194","106","444864.00","1","0","0.00"
"2017-01-04","194","224","470000.00","1","0","0.00"
"2017-01-04","194","224","0.00","0","1","18143.00"
"2017-01-04","194","224","75000.00","1","0","0.00"
"2017-01-04","194","158","0.00","0","2","153960.00"
"2017-01-04","194","11","250000.00","1","0","0.00"
"2017-01-04","194","223","6000.00","2","0","0.00"
"2017-01-04","194","98","6666.00","1","0","0.00"
"2017-01-04","263","106","91999.00","3","0","0.00"
"2017-01-04","194","39","90000.00","2","0","0.00"
"2017-01-04","194","224","0.00","1","0","0.00"
"2017-01-04","213","104","7300.00","1","0","0.00"
"2017-01-04","194","61","0.00","1","0","0.00"
"2017-01-04","194","224","7334.00","1","0","0.00"
"2017-01-04","194","169","30000.00","1","0","0.00"
"2017-01-04","194","78","100000.00","2","0","0.00"
"2017-01-04","194","39","0.00","1","0","0.00"
"2017-01-04","194","210","242612.00","1","0","0.00"
"2017-01-04","194","71","150000.00","1","0","0.00"
"2017-01-04","194","43","1000000.00","1","0","0.00"
"2017-01-04","232","112","95000.00","1","0","0.00"
"2017-01-04","194","70","20000.00","1","0","0.00"
"2017-01-04","194","224","1000000.00","1","0","0.00"
"2017-01-04","192","224","8000.00","1","0","0.00"
