ctry_name,intgrtd_mngmt_name,intgrtd_operating_team_name,city,st,sec_lvl_domn,device_type,operating_sys,ip_addr,0_hour,1_hour,2_hour,3_hour,4_hour,5_hour,6_hour,7_hour,8_hour,9_hour,10_hour,11_hour,12_hour,13_hour,14_hour,15_hour,16_hour,17_hour,18_hour,19_hour,20_hour,21_hour,22_hour,23_hour,hour_avg,daily_avg,avg_bounce_rate,date,bot_prob
United States,United States,North America,ASHBURN,VIRGINIA,DOULIKE.COM,unkown_device,LINUX,6133fa88eeeca4bb28e3be7b416793228fcdb3638d4affd1f48178494350cdc1,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12.0,288,100.0,2019-06-05,0.35
United States,United States,North America,CHICAGO,ILLINOIS,SINGLEHOP.COM,unkown_device,LINUX,fca6ed8044368469318732febfc6fc8ad96534305ae10abe36e5fc3c9ee70f75,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6.0,144,100.0,2019-06-05,0.35
United States,United States,North America,ATLANTA,GEORGIA,BILLBLOG23.COM,unkown_device,LINUX,59e552dddec210bcb45959931172b9d06389441127563d19cafbf310df3d52b2,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12.0,288,100.0,2019-06-05,0.35
Germany,DACH,Europe,DUESSELDORF,NORDRHEIN-WESTFALEN,STUTTGARTER.DE,unkown_device,LINUX,5d8deaedd5806f6c4974aeaeb78d206e9c77e66e2c13643befbfd7923b711190,0,0,0,0,0,2,3,17,29,17,8,3,3,2,3,0,0,0,0,0,0,0,0,0,3.625,87,100.0,2019-06-05,0.35
United States,United States,North America,CHICAGO,ILLINOIS,SINGLEHOP.COM,unkown_device,LINUX,7b51ba7f7293a37aca0e4ea2a1b6944d6b6ca4bcb267b8683940002c84a8b94a,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6.0,144,100.0,2019-06-05,0.35
United States,United States,North America,DENVER,COLORADO,unkown_domain,unkown_device,LINUX,dc7d70b03fbafb8f30c5f1b30b8bb03a94d341716e7c2e6a3735d8a2e5f785ee,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6.0,144,100.0,2019-06-05,0.35
United States,United States,North America,ATLANTA,GEORGIA,DAILYDNS.COM,unkown_device,LINUX,1845bc2ecccbc5f4c02d15106f9174370a0247959fc11a3a6e7813920f25ffdf,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12.0,288,100.0,2019-06-05,0.35
United States,United States,North America,CHICAGO,ILLINOIS,SINGLEHOP.COM,unkown_device,LINUX,8da6010ea872d544cf74fa10b221cd3879dac08ef6aa5ce64681bf96cb3c6128,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12.0,288,100.0,2019-06-05,0.35
United States,United States,North America,DALLAS,TEXAS,ANYCAST.NET,unkown_device,LINUX,b619ade913f69f858482edf36410c3a775f6a43b307b44ced88e33f30070ac37,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12.0,288,100.0,2019-06-05,0.35
Australia,Australia/NZ,Asia Pacific,SYDNEY,NEW SOUTH WALES,REALHOST.COM.AU,unkown_device,LINUX,1512ae34a6d889f25c5bddd239535c932891e65f49829fc4e559818e82a0e5f7,0,0,0,0,5,5,0,0,0,0,1,0,1,0,2,19,1,0,3,1,0,2,0,3,1.7916666666666667,43,100.0,2019-06-05,0.35
United States,United States,North America,SEATTLE,WASHINGTON,SKYTAP.COM,unkown_device,LINUX,9f4ab97dee697de7be81862a173850564d81c5dc3c55b2302ce88129e0ccc9dd,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,10,15,12,12,12,2.75,66,100.0,2019-06-05,0.35
United States,United States,North America,CHICAGO,ILLINOIS,SINGLEHOP.NET,unkown_device,LINUX,b049fa7bd0b308f8bdcd9aed7141ac182f61869c1ba6d612f33c5d0cc4a7ab46,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,11,11,12,12,12,11.916666666666664,286,100.0,2019-06-05,0.35
Canada,Canada,North America,LADYSMITH,BRITISH COLUMBIA,unkown_domain,unkown_device,LINUX,f6520301a97f806be46ee8d9aad48510b71f4f5a7300ba0d46875b7449b9d5a8,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30,0,0,0,0,0,0,2,1.7916666666666667,43,100.0,2019-06-05,0.35
Russian Federation,CEE,Europe,SARATOV,SARATOVSKAYA OBLAST',OOO-MTK.RU,unkown_device,LINUX,751380f3925647055a2199719def3efac5d2755fd4783716867f87a68d00e941,0,0,0,0,0,0,3,6,6,1,3,11,4,2,2,0,0,0,0,0,0,0,0,0,1.5833333333333333,38,100.0,2019-06-05,0.35
United States,United States,North America,RALEIGH,NORTH CAROLINA,REDHAT.COM,unkown_device,LINUX,2b8f4dfe170c998921daa1fe0da7b4d5adf1cd7817208e2f37b4a035d024bd48,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,6,0,18,0,5,2,0,0,0,1.5416666666666667,37,100.0,2019-06-05,0.35
United States,United States,North America,SPRING,TEXAS,TEKNAS.COM,unkown_device,LINUX,c40f245c66aaa2995148dac480225c245b98604def14b8633d9eec2fea839e82,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6.0,144,100.0,2019-06-05,0.35
Germany,DACH,Europe,BONN,NORDRHEIN-WESTFALEN,BUND.DE,unkown_device,LINUX,79eac0a9e6c4d82f9089da2aa97ce0fe8ebb3daf6b2cdd17a407489741d61870,0,0,0,0,0,0,6,4,3,1,7,35,14,0,0,0,0,0,0,0,0,0,0,0,2.9166666666666665,70,100.0,2019-06-05,0.35
Spain,SPGI,Europe,BARCELONA,BARCELONA,RIMA-TDE.NET,unkown_device,LINUX,cee463e553bae649be6c54e606c4a48411ef0a13a2e8784b39ebedd1fd7e50ed,0,0,0,0,0,0,1,3,8,1,2,3,1,4,6,0,1,0,0,0,0,0,0,0,1.25,30,100.0,2019-06-05,0.35
France,France,Europe,LE RELECQ-KERHUON,FINISTERE,ARKEA.COM,unkown_device,LINUX,45c438e5c6b5af0446bba79e82816ce9d07e7c36066ddc259e1344763995258b,0,0,0,0,0,1,4,15,12,12,0,8,2,6,2,20,0,0,0,0,0,0,0,0,3.4166666666666665,82,100.0,2019-06-05,0.35
United States,United States,North America,NEW YORK,NEW YORK,unkown_domain,unkown_device,LINUX,55f1d0072cff06a887a0ec73175ae1989c8dd0edda4b1355b076ed1dcc7614e7,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6.0,144,100.0,2019-06-05,0.35
United States,United States,North America,SACRAMENTO,CALIFORNIA,COMCASTBUSINESS.NET,unkown_device,LINUX,e7b7069a470af85751d069672638e010a820af3773dc32cf33089c922befbb2b,0,0,0,0,0,0,0,0,0,0,0,2,16,5,2,1,0,0,0,3,0,0,0,0,1.2083333333333333,29,100.0,2019-06-05,0.35
United States,United States,North America,DALLAS,TEXAS,ANYCAST.NET,unkown_device,LINUX,8d5fff3a2115ba1ec3573c34fce1a70c1a9a4df01f8156160aeb48fb131188dc,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6.0,144,100.0,2019-06-05,0.35
India,India-South Asia,Asia Pacific,CHENNAI,TAMIL NADU,AIRTELBROADBAND.IN,unkown_device,LINUX,5682a3a397582761afc5387d8d8cf6f37aea151aab61702672b5d11640e8a56b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,13,0,19,29,0,0,0,0,3.0,72,100.0,2019-06-05,0.35
France,France,Europe,PARIS,PARIS,WANADOO.FR,unkown_device,LINUX,eef1827385c6e6d2da820473d0dbbc8278a583504b702b787afff988d17e2fb4,0,0,0,0,0,0,0,0,18,3,0,8,2,1,1,3,0,1,0,0,0,0,0,0,1.5416666666666667,37,100.0,2019-06-05,0.35
Canada,Canada,North America,OTTAWA,ONTARIO,EC.GC.CA,unkown_device,LINUX,4fe33dd5a59df734f4ba0837b35e3dfa925c17529527e959a1316d4c63f13c76,0,0,0,0,0,0,0,0,0,0,0,2,0,12,11,12,0,2,5,15,1,0,0,0,2.5,60,100.0,2019-06-05,0.35
China,Greater China,Greater China Group,BEIJING,BEIJING SHI,unkown_domain,unkown_device,LINUX,b4900940f045d7dd25204413d44bc32e0f3bf228e16c239cb9d634436c324557,1,5,6,1,0,9,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1666666666666667,28,100.0,2019-06-05,0.35
United States,United States,North America,AUSTIN,TEXAS,ORACLE.COM,unkown_device,LINUX,cd3a10ae468ba83b8b624f079bf49ca082570d7a4ba0a644be5a6db993ecd645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,16,17,0,0,3,2,1,0,0,1.7083333333333333,41,100.0,2019-06-05,0.35
Israel,SPGI,Europe,ROSH HAAYIN,HAMERKAZ,ORANGE.NET.IL,unkown_device,LINUX,b33b8612224c8aa53dc03872eaa7d5679478232e45131cfea9e170be51de2c5f,0,0,0,0,0,0,0,1,0,0,0,0,11,0,21,2,0,0,0,0,0,0,0,0,1.4583333333333333,35,100.0,2019-06-05,0.35
Germany,DACH,Europe,NUERNBERG,BAYERN,NOVELL.COM,unkown_device,LINUX,803a87e5b1a3bb857444c13ec1f5ee83ea1b914cbd08d328219a6775cbdb7094,0,0,0,0,0,0,0,42,19,0,1,2,1,0,6,2,0,0,0,0,0,0,0,0,3.0416666666666665,73,100.0,2019-06-05,0.35
United States,United States,North America,BALTIMORE,MARYLAND,VERIZON.NET,unkown_device,MICROSOFT_WINDOWS10,51ad73270f07b409de54dc78afc06fdedd8ee7fad2ba364090c6c58113d10242,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,24,100.0,2019-06-05,0.4
United States,United States,North America,SCHENECTADY,NEW YORK,CTL.ONE,unkown_device,LINUX,d6606585e10d0ff5c3832f5095f0644a21376dca49875394c8247c668e1e4058,0,0,0,0,0,0,0,0,0,0,0,0,1,5,11,1,0,5,0,5,1,0,0,0,1.2083333333333333,29,100.0,2019-06-05,0.35
United States,United States,North America,ARLINGTON,TEXAS,UTA.EDU,unkown_device,LINUX,39236f90d9f592a51f1436408c52c9a6b840350e531b28ec085c824523159df7,9,1,0,8,8,11,0,0,0,0,0,0,0,0,0,0,3,5,1,7,4,17,0,0,3.083333333333333,74,100.0,2019-06-05,0.35
Norway,Nordic,Europe,STAVANGER,ROGALAND,LYSE.NET,unkown_device,LINUX,4503d409f4facbf1ed273d937a3bd03f12837b801ffc5f9e5669a0a3259fe746,0,0,0,0,2,1,16,0,0,0,6,0,7,0,0,0,0,0,0,0,0,0,0,0,1.3333333333333333,32,100.0,2019-06-05,0.35
Brazil,Brazil,Latin America,RIO DE JANEIRO,RIO DE JANEIRO,UFRJ.BR,unkown_device,LINUX,2cc42e0deaa8e084b99b79323c8de6d98d7d720671981dfdcd6d1164b787d550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,61,25,0,0,0,0,0,5.375,129,100.0,2019-06-05,0.35
Belarus,CEE,Europe,MINSK,HORAD MINSK,MGTS.BY,unkown_device,LINUX,72045666f2c3cb088d1360cb5486484c082850b013d56dc15805d45ff853ce65,0,0,0,0,0,0,0,0,1,1,3,0,3,3,4,10,0,0,0,0,0,0,0,0,1.0416666666666667,25,100.0,2019-06-05,0.35
United States,United States,North America,DALLAS,TEXAS,VULTR.COM,unkown_device,LINUX,ebbb89413a5acb835ae51cf50938ca511f0021284d97021ba2bad4cd693e67b5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1.0416666666666667,25,100.0,2019-06-05,0.35
Canada,Canada,North America,MONTREAL,QUEBEC,SPEEDWARE.COM,unkown_device,LINUX,d75a9abf13c3a5bceda2f61a83525e5493fc9d3a78764b867d97b1c323244c1c,0,0,0,0,0,0,0,0,0,0,0,0,6,1,5,3,5,8,14,11,27,11,0,0,3.7916666666666665,91,100.0,2019-06-05,0.35
Colombia,SSA,Latin America,MEDELLIN,ANTIOQUIA,UNE.NET.CO,unkown_device,LINUX,dad6a2d5c1de9bf7a135b80be0050d229cc8e51dd95282733ef5de7d173081ef,0,0,0,0,0,0,0,0,0,0,0,0,14,0,18,1,0,0,0,0,1,0,0,0,1.4166666666666667,34,100.0,2019-06-05,0.35
United States,United States,North America,DALLAS,TEXAS,FRONTIERNET.NET,unkown_device,LINUX,aa94d7cc549d19a03c6ac5db1d6275c43becb6d559af96478231fd9468a949dc,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,2,24,6,19,3,14,4,0,0,3.25,78,100.0,2019-06-05,0.35
Israel,SPGI,Europe,PETAH TIKVA,HAMERKAZ,COCONET.PL,unkown_device,LINUX,dd4fb8d2ba962ce9823b7ecf65048d24245a5323727b70cb39c95eb2728b224e,0,0,0,0,0,0,0,1,0,0,0,6,15,0,17,0,0,0,0,0,0,0,0,0,1.625,39,100.0,2019-06-05,0.35
Brazil,Brazil,Latin America,SAO PAULO,SAO PAULO,TELESP.NET.BR,unkown_device,LINUX,b8f3ff1b68ded2985905b80043e831880cfc0018e7f3dd98d5211cba092ca6f5,0,0,0,0,0,0,0,0,0,0,5,0,5,17,5,0,0,1,0,2,0,0,0,0,1.4583333333333333,35,100.0,2019-06-05,0.35
Belgium,BeNeLux,Europe,ELSENE,BRUSSELS,DIETEREN.BE,unkown_device,LINUX,eab7c5e90192cafdd183a016b1f4faefbc26152577734fd5c432fee447b6443f,0,0,0,0,0,4,0,1,18,1,0,1,14,7,22,0,0,0,0,0,0,0,0,0,2.833333333333333,68,100.0,2019-06-05,0.35
Norway,Nordic,Europe,OSLO,OSLO,EVRY.COM,unkown_device,LINUX,65d46f5619eb0385327996d7fabcd666e418e9773b3aae65736d793abd74f57b,0,0,0,0,0,0,0,0,2,1,2,13,10,4,2,0,0,0,0,0,0,0,0,0,1.4166666666666667,34,100.0,2019-06-05,0.35
Colombia,SSA,Latin America,MEDELLIN,ANTIOQUIA,UNE.NET.CO,unkown_device,LINUX,5b9afd60c9cc32e60069d9d9642428dba4cc25f9069116b85664aa47168b8f43,0,0,0,0,0,0,0,0,0,0,0,0,0,25,8,1,0,0,3,2,0,0,1,0,1.6666666666666667,40,100.0,2019-06-05,0.35
Germany,DACH,Europe,KARLSRUHE-WESTSTADT,BADEN-WUERTTEMBERG,VBL.DE,unkown_device,LINUX,4d8ef0bfe4db048e22d03b0d5baa8b5f141b3081a18eafcaf7897167b8216559,0,0,0,0,0,0,0,0,0,5,2,4,3,3,9,7,0,0,0,0,0,0,0,0,1.375,33,100.0,2019-06-05,0.35
Italy,Italy,Europe,MILANO,MILANO,unkown_domain,unkown_device,LINUX,38c9ccc6ad3aca05b15cb3bf2ac4af23c7fc91eff5f3a2f65fc12c8170014a8d,0,0,0,0,0,0,0,0,7,1,0,0,0,3,21,6,0,0,0,0,0,0,0,0,1.5833333333333333,38,100.0,2019-06-05,0.35
Italy,Italy,Europe,VIMERCATE,MONZA E BRIANZA,TELECOMITALIA.IT,unkown_device,LINUX,ca101d65b495c162e83cd7a492e7118e1b1a9ddec27fee00d5490bbdb3530dd3,0,0,0,0,0,0,0,1,0,3,2,0,7,15,2,0,0,0,0,0,0,0,0,0,1.25,30,100.0,2019-06-05,0.35
Germany,DACH,Europe,BERLIN,BERLIN,unkown_domain,unkown_device,LINUX,ef278b0b0aedaa070cc206d1b198f6f7c0ef3c210997d43aad036153ec753fae,0,0,0,3,0,0,0,0,3,0,0,0,2,9,4,5,0,0,0,0,0,0,0,0,1.0833333333333333,26,100.0,2019-06-05,0.35
United States,United States,North America,FORT WORTH,TEXAS,APOGEETELECOM.COM,unkown_device,LINUX,d7e3bfe3d4492491b72640e26284880b3acb2b0dc0bf514aab00c72ce370db32,0,0,0,0,10,0,1,24,2,21,3,0,1,0,0,0,1,1,0,0,16,0,0,0,3.333333333333333,80,100.0,2019-06-05,0.35
India,India-South Asia,Asia Pacific,NOIDA,UTTAR PRADESH,unkown_domain,unkown_device,LINUX,09afeab9a997100eaf2dfe77c3de4b1e76bb68a8fae2e5710cc171c709faf597,0,0,0,0,1,0,4,2,0,0,1,6,18,0,0,0,0,0,0,0,0,0,0,0,1.3333333333333333,32,100.0,2019-06-05,0.35
Chile,SSA,Latin America,SANTIAGO,REGION METROPOLITANA,VTR.NET,unkown_device,LINUX,6ab9d491d1f81872297f068b24ba7d8219b2f60021fe6ba0f39a1802da799b16,8,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,14,6,1.7083333333333333,41,100.0,2019-06-05,0.35
Hong Kong,Greater China,Greater China Group,HONG KONG,NONE,NETVIGATOR.COM,unkown_device,LINUX,34bd805314876e396fb471b31e3f66dfbb9ee7b97604f117db1bb271a09f37b1,0,0,7,13,0,1,13,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8333333333333333,44,100.0,2019-06-05,0.35
Mexico,Mexico,Latin America,MEXICO CITY,DISTRITO FEDERAL,AVANTEL.NET.MX,unkown_device,LINUX,1b21f38232b6d5b3ac5461cea5236a9b02fb42437e35f8a77d7939f89dab35a8,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,1,0,0,0,0,1.0833333333333333,26,100.0,2019-06-05,0.35
India,India-South Asia,Asia Pacific,MUMBAI,MAHARASHTRA,unkown_domain,unkown_device,LINUX,2f6893261bc34fc68b75b54a60c216a37816b2d0b2e26378821fe0e1d300f38c,0,0,0,0,0,0,0,0,0,0,15,3,31,0,0,0,0,0,0,0,0,0,0,0,2.0416666666666665,49,100.0,2019-06-05,0.35
France,France,Europe,AUBERVILLIERS,SEINE-SAINT-DENIS,unkown_domain,unkown_device,LINUX,6c2c219f3dfc3e5466573f32ef0b0b3c5fcd2a06013cb6677115dbaf82ce0eef,0,0,0,0,0,0,0,3,42,24,0,0,2,3,2,0,0,0,0,0,0,0,0,0,3.1666666666666665,76,100.0,2019-06-05,0.35
United States,United States,North America,FREMONT,CALIFORNIA,unkown_domain,unkown_device,LINUX,eccace84fa0582fc804f7ca7d2b58b5b6190d47193d183d600c41f9ecd5d57a9,0,3,0,0,0,2,0,1,0,1,2,3,0,0,1,1,6,2,0,0,0,0,3,0,1.0416666666666667,25,100.0,2019-06-05,0.35
France,France,Europe,PARIS,PARIS,AS8218.EU,unkown_device,LINUX,f00aadd7f4e7535d3f5e9f403df12b45469a4066105c26631171c4d0bb7d2369,0,0,0,0,0,0,0,2,2,1,7,0,5,4,0,4,0,0,0,0,0,0,0,0,1.0416666666666667,25,100.0,2019-06-05,0.35
Taiwan,Greater China,Greater China Group,TAIPEI,TAIPEI,AMD.COM,unkown_device,LINUX,4137b369d7cfe0949ed7883cdc8621c6861e1c0330d62ce65b3e287dec29df47,0,0,2,0,0,30,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.375,33,100.0,2019-06-05,0.35
Argentina,SSA,Latin America,BUENOS AIRES,CIUDAD DE BUENOS AIRES,SPEEDY.COM.AR,unkown_device,LINUX,586e5d34d355268efcea0e774c9373fc2d05f39920da23fbd2fbed187618b416,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,22,0,1,7,0,0,0,0,0,1.2916666666666667,31,100.0,2019-06-05,0.35
Canada,Canada,North America,BURNABY,BRITISH COLUMBIA,FORTINETPM.COM,unkown_device,LINUX,060b9c5022a14a4edfd478fc5119e44fd6494e1bdf5d5e97cb0ab77dbfd563a7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,2,0,3,2,2,0,5,1.1666666666666667,28,100.0,2019-06-05,0.35
Spain,SPGI,Europe,TARRAGONA,TARRAGONA,RIMA-TDE.NET,unkown_device,LINUX,125e488a6121da671fc207e557f11545e05cfd8856851a98631e09a59de3abb0,0,0,0,0,0,0,2,0,9,20,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4583333333333333,35,100.0,2019-06-05,0.35
Germany,DACH,Europe,DUISBURG-NEUENKAMP,NORDRHEIN-WESTFALEN,ALLTOURS.DE,unkown_device,LINUX,cd10da057d2fed8e1da1aecb3a23434e9a5574a3446daedef983d6e77a843456,0,0,0,0,0,0,8,1,0,1,12,0,9,3,4,0,0,0,0,0,0,0,0,0,1.5833333333333333,38,100.0,2019-06-05,0.35
Russian Federation,CEE,Europe,MOSKVA,MOSKVA,OAORTI.RU,unkown_device,LINUX,c8360fdcff35162b53b9ce1d04f9ffa94a046f140113a72b9f8e8701d43c5d56,0,0,0,0,0,0,10,1,0,11,3,2,4,0,0,0,0,0,0,0,0,0,0,0,1.2916666666666667,31,100.0,2019-06-05,0.35
France,France,Europe,CROIX,NORD,BOUYGUESTELECOM.COM,unkown_device,LINUX,6c06816679f6ba949d3cdd21a7343fc73afe4ff5f26589f23696d5983794fb6f,0,0,0,0,0,0,0,0,13,6,8,9,3,0,0,0,0,0,0,0,0,0,0,0,1.625,39,100.0,2019-06-05,0.35
Poland,CEE,Europe,KATOWICE,SLASKIE,ATMAN.PL,unkown_device,LINUX,c72cc4688471b94b534c148e76985ea1ec55dc22c566c06a7c055086598ae31d,0,0,0,0,0,0,0,2,4,17,0,2,0,7,0,3,0,0,0,0,0,0,0,0,1.4583333333333333,35,100.0,2019-06-05,0.35
Ireland,UKI,Europe,BALLINASLOE,GALWAY,EIRCOM.NET,unkown_device,LINUX,9a2a9f902afa252348c20d069f809cc12ed0a00de306c20bdd542a439a0a5667,0,0,0,0,0,0,0,0,0,0,0,0,8,4,17,0,0,0,0,0,0,0,0,0,1.2083333333333333,29,100.0,2019-06-05,0.35
Sri Lanka,India-South Asia,Asia Pacific,ANURADHAPURA,ANURADHAPURA,SLT.LK,unkown_device,LINUX,2c3b8f44876926065ba3d1cc964884fea176c70ac01c73f26c543b312fa67bce,0,0,0,0,0,0,9,0,1,15,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1.25,30,100.0,2019-06-05,0.35
Germany,DACH,Europe,MUENCHEN,BAYERN,unkown_domain,unkown_device,LINUX,fb96d6b32f2562f45204fbf38df0e551ebf71a95a10a23c9331f7161927193f3,0,0,0,0,0,0,18,0,1,0,0,0,4,0,0,3,8,0,0,0,0,0,0,0,1.4166666666666667,34,100.0,2019-06-05,0.35
France,France,Europe,AUBERVILLIERS,SEINE-SAINT-DENIS,ORANGE-LABS.COM,unkown_device,LINUX,a7f74525e332ba0e2582d08f54991d0edc86b4845caf1c58527e3987f5e45f5e,0,0,0,0,0,0,0,2,10,12,5,9,0,1,1,5,0,0,0,0,0,0,0,0,1.875,45,100.0,2019-06-05,0.35
Costa Rica,SSA,Latin America,CARTAGO,CARTAGO,unkown_domain,unkown_device,LINUX,63ee15b7c54db3803380b1e5201017911aab1cb6a4064b13b0176c740d18ef64,0,1,0,0,0,0,3,8,0,0,0,0,0,0,0,0,0,0,2,3,11,0,5,0,1.375,33,100.0,2019-06-05,0.35
Switzerland,DACH,Europe,LUZERN,LUZERN,MAZ.CH,unkown_device,LINUX,3d803bab949d356fb69c4a04d0f0cafe2f0696b12ef85e6da663bfe252402c84,0,0,0,0,0,0,6,1,5,4,9,1,0,2,1,0,0,0,0,0,0,0,0,0,1.2083333333333333,29,100.0,2019-06-05,0.35
Poland,CEE,Europe,WARSZAWA,MAZOWIECKIE,RAIFFEISEN.PL,unkown_device,LINUX,a94396c55512290200984e6a747a907d02b7ac2c902cf0de3f52175ec8067789,0,0,0,0,0,0,1,0,0,0,6,6,10,2,4,1,0,0,0,0,0,0,0,0,1.25,30,100.0,2019-06-05,0.35
United States,United States,North America,BOSTON,MASSACHUSETTS,VERIZON.NET,unkown_device,LINUX,cf7964303f09cd4513a131fddab6154867093937ec2ac610c4598cfb9a49a47c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,43,2,0,0,1.9166666666666667,46,100.0,2019-06-05,0.35
United States,United States,North America,VIRGINIA BEACH,VIRGINIA,unkown_domain,unkown_device,LINUX,74e5cda73832a23e3f15ae5ab1f1e566a6f154a9b9bc35128ae39f1bfe2d4415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,7,8,10,1.3333333333333333,32,100.0,2019-06-05,0.35
Czech Republic,CEE,Europe,PRAHA,HLAVNI MESTO PRAHA,TMCZ.CZ,unkown_device,LINUX,97b9ea87f2e8cec03f5d59210dccb4909383fa17fc1af5884ae4b6aaf3baa151,0,0,0,0,0,0,0,0,0,0,0,0,1,26,4,2,0,0,0,0,0,0,0,0,1.375,33,100.0,2019-06-05,0.35
Poland,CEE,Europe,WARSZAWA,MAZOWIECKIE,PLUS.PL,unkown_device,LINUX,52d747cd4ba622c2d2a8f8f80dbc624e75a62ff34ed3562932394879c7477051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,13,14,1.375,33,100.0,2019-06-05,0.35
United States,United States,North America,RALEIGH,NORTH CAROLINA,DUKE.EDU,unkown_device,LINUX,94a812d521097666c4b3f156bf872d630741896b13b879486d290c4776f4b596,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,7,2,1,3,5,12,0,0,1.3333333333333333,32,100.0,2019-06-05,0.35
Russian Federation,CEE,Europe,SANKT-PETERBURG,SANKT-PETERBURG,REKSOFT.RU,unkown_device,LINUX,5b914d31347bd13775269a22f2cc5986a23b1229cd956948659c2478f2035962,0,0,0,0,0,17,0,0,11,8,13,2,1,2,0,22,1,0,0,0,0,0,1,0,3.25,78,100.0,2019-06-05,0.35
Germany,DACH,Europe,FRANKFURT AM MAIN,HESSEN,LEASEWEB.COM,unkown_device,LINUX,dd953c90c46c267dba390d45d05354c333a0460585f75b9496609a815c709d06,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.625,39,100.0,2019-06-05,0.35
Japan,Japan,Japan,OSAKA-SHI,OSAKA,2IIJ.NET,unkown_device,LINUX,e147a7b8f1eb8c420c2ad09d0ea471272d858af0bbff3df6d9679f12b8b33429,0,2,0,0,26,3,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4583333333333333,35,100.0,2019-06-05,0.35
Brazil,Brazil,Latin America,SINOP,MATO GROSSO,unkown_domain,unkown_device,LINUX,dc177e60dffe1b6cfe7c678eba89b483439f6e2fca0372bced1f5f745141f7b1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,3,11,9,7,10,0,2.125,51,100.0,2019-06-05,0.35
South Africa,Middle East & Africa,Middle East & Africa,PRETORIA,GAUTENG,HCAIRCON.COM,unkown_device,LINUX,8d6832d6f121ffe44aea83baeddaf62db9026adddd6d7c4f8a203a59cd31f3c7,0,0,0,0,22,5,6,5,13,1,0,18,2,8,1,0,0,0,0,0,0,0,0,0,3.375,81,100.0,2019-06-05,0.35
Chile,SSA,Latin America,SANTIAGO,REGION METROPOLITANA,VTR.NET,unkown_device,LINUX,e2f295a305f2135c4eb878104d4c2b3cbdbe97fbf5164067eed639235e755959,0,0,31,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1.4166666666666667,34,100.0,2019-06-05,0.35
Spain,SPGI,Europe,MADRID,MADRID,ADIF.ES,unkown_device,LINUX,732f370b74b8af2ed03896e05456fc0c711d8de8e10b0a01d241c40f3519df9f,0,0,0,0,0,1,9,0,0,1,6,1,18,0,2,0,0,0,0,0,0,0,0,0,1.5833333333333333,38,100.0,2019-06-05,0.35
